date,open,high,low,close,volume
2025-06-23 00:00:00,974.20,978.95,970.90,974.20,11739518.00
2025-06-24 00:00:00,982.50,989.50,977.80,980.45,22625322.00
2025-06-25 00:00:00,983.00,991.00,981.95,990.10,18405932.00
2025-06-26 00:00:00,990.70,1013.55,990.00,1010.90,50084830.00
2025-06-27 00:00:00,1006.50,1009.90,996.70,1007.45,28213384.00
2025-06-30 00:00:00,1005.75,1006.90,997.75,1000.75,13649020.00
2025-07-01 00:00:00,1002.50,1008.00,1002.00,1006.05,14389386.00
2025-07-02 00:00:00,1009.95,1009.95,988.95,993.00,18878250.00
2025-07-03 00:00:00,997.45,1004.00,992.15,993.55,16860506.00
2025-07-04 00:00:00,993.55,1001.75,990.00,994.65,7863944.00
2025-07-07 00:00:00,994.50,999.20,991.90,993.70,11349426.00
2025-07-08 00:00:00,988.50,1002.50,988.50,1000.70,15224316.00
2025-07-09 00:00:00,1003.50,1006.90,999.05,1005.60,13861428.00
2025-07-10 00:00:00,1008.00,1008.50,1000.00,1003.10,17030310.00
2025-07-11 00:00:00,999.00,1002.40,990.45,991.85,12516922.00
2025-07-14 00:00:00,991.50,994.35,985.30,991.50,13088850.00
2025-07-15 00:00:00,986.50,1001.80,986.50,997.75,14498168.00
2025-07-16 00:00:00,1009.00,1011.35,996.30,998.15,17994612.00
2025-07-17 00:00:00,1002.00,1002.40,991.35,993.45,22529158.00
2025-07-18 00:00:00,993.45,998.50,976.50,978.70,16129446.00
2025-07-21 00:00:00,989.10,1001.00,988.25,1000.25,22309078.00
2025-07-22 00:00:00,1006.55,1009.00,1001.50,1003.55,14836814.00
2025-07-23 00:00:00,1005.50,1014.90,1001.50,1012.15,13634916.00
2025-07-24 00:00:00,1018.85,1018.85,1004.20,1007.10,19107176.00
2025-07-25 00:00:00,1007.50,1007.50,999.50,1002.30,9306598.00
2025-07-28 00:00:00,1001.50,1010.70,1000.25,1004.25,12059580.00
2025-07-29 00:00:00,999.95,1013.25,998.15,1010.80,19895696.00
2025-07-30 00:00:00,1014.00,1016.30,1008.50,1012.90,15154036.00
2025-07-31 00:00:00,1007.30,1015.70,1004.00,1009.10,22183032.00
2025-08-01 00:00:00,1007.00,1014.15,1004.65,1006.10,11317258.00
